"time","depth","temp","OXY_oxy","NIT_amm","NIT_nit","PHS_frp","OGM_doc","TN_ugL","TP_ugL","NP","CN","CP","doy"
2014-02-24,9,NA,NA,0.498891352549889,0.0967741935483871,0.021058971437717,NA,NA,NA,NA,NA,NA,55
2014-03-07,9,NA,NA,0.443458980044346,0.032258064516129,0.021058971437717,NA,NA,NA,NA,NA,NA,66
2014-03-20,9,NA,NA,0.443458980044346,0.032258064516129,0.0421179428754341,NA,14,0.623183726186632,22.4652849740933,NA,NA,79
2014-04-01,9,NA,NA,0.554323725055432,0.129032258064516,0.0105294857188585,NA,13,0.626412657410397,20.7530927835052,NA,NA,91
2014-04-08,9,NA,NA,0.388026607538803,0.0161290322580645,0.021058971437717,NA,15.2142857142857,0.668388763319341,22.7626293995859,NA,NA,98
2014-04-16,9,NA,NA,0.831485587583149,0.0161290322580645,0.0421179428754341,NA,17.3571428571429,0.652244107200517,26.6114214992928,NA,NA,106
2014-04-21,9,NA,NA,0.498891352549889,0.032258064516129,0.0315884571565756,174.854288093256,18.2142857142857,0.710364869228285,25.6407467532467,9.59984326786502,246.147150102188,111
2014-04-23,9,NA,NA,NA,NA,NA,NA,29.9285714285714,0.506942202131095,59.0374431301183,NA,NA,113
2014-04-28,9,NA,NA,0.554323725055432,0.0967741935483871,0.0421179428754341,158.201498751041,11.5,0.364869228285438,31.5181415929204,13.7566520653079,433.584107638914,118
2014-05-05,9,7.6969,164.6596875,1.10864745011086,0.0483870967741935,0.021058971437717,149.875104079933,11.1428571428571,0.348724572166613,31.9531746031746,13.4503298533274,429.780738273661,125
2014-05-12,9,8.6937,238.63375,0.554323725055432,0.0483870967741935,0.0105294857188585,149.875104079933,15.7857142857143,0.516628995802389,30.5552232142857,9.49435048470166,290.101998334721,132
2014-05-19,9,9.1357,260.0896875,0.498891352549889,0.0483870967741935,0.0421179428754341,149.875104079933,12,0.342266709719083,35.0603773584906,12.4895920066611,437.889808807126,139
2014-05-26,9,9.4783,283.4453125,0.498891352549889,0.0483870967741935,0.0315884571565756,166.527893422148,11.5,0.348724572166613,32.9773148148148,14.4806863845346,477.534153637401,146
2014-06-02,9,9.8116,296.7628125,0.498891352549889,0.032258064516129,0.0315884571565756,166.527893422148,12.7142857142857,0.555376170487569,22.8931063122924,13.0976994826409,299.847026702554,153
2014-06-09,9,9.6145,118.205,2.60532150776053,1.19354838709677,0.0315884571565756,174.854288093256,20.4285714285714,0.800774943493704,25.5110023041475,8.55930081575377,218.356342832586,160
2014-06-16,9,9.6232,43.0209375,6.87361419068736,0.0967741935483871,0.0421179428754341,149.875104079933,18.0142857142857,0.487568614788505,36.9471807000946,8.31979166185197,307.392845917585,167
2014-06-23,9,9.6975,29.610625,9.81152993348115,0.145161290322581,0.0947653714697267,174.854288093256,22.2785714285714,0.561834032935099,39.6532963875205,7.84854130588515,311.220534611961,174
2014-06-29,9,9.9393,82.0053125,11.1973392461197,0.032258064516129,0.0947653714697267,241.465445462115,25,0.665159832095576,37.5849514563107,9.6586178184846,363.018681842801,180
2014-06-30,9,10.0784,132.60375,3.21507760532151,0.032258064516129,0.0421179428754341,158.201498751041,18.7857142857143,0.355182434614143,52.8903246753247,8.42137255708963,445.409128756339,181
2014-07-07,9,10.4811,164.020625,1.77383592017738,0.0161290322580645,0.0737064000320096,166.527893422148,18,0.758798837584759,23.7217021276596,9.25154963456379,219.46250465038,188
2014-07-14,9,10.7946,185.6003125,2.10643015521064,0.032258064516129,0.0631769143131511,166.527893422148,15.2857142857143,0.894413948982887,17.0902011346055,10.8943481678041,186.186601418192,195
2014-07-21,9,10.9852,201.5328125,0.554323725055432,0.0967741935483871,0.0526474285942926,158.201498751041,14.7857142857143,0.548918308040039,26.9360924369748,10.6996182730173,288.205906842337,202
2014-07-28,9,11.2093,208.435625,0.554323725055432,0.0645161290322581,0.0421179428754341,166.527893422148,12.4928571428571,0.607039070067808,20.5799886018237,13.3298485300748,274.328130812975,209
2014-08-04,9,11.1576,7.6471875,5.04434589800444,0,0.0631769143131511,183.180682764363,33.2214285714286,1.2980303519535,25.5937224591329,5.51393153881119,141.122033462993,216
2014-08-11,9,11.1679,4.7840625,9.75609756097561,0.0645161290322581,0.0526474285942926,233.139050791007,19.9571428571429,0.671617694543106,29.7150343406593,11.6819853653332,347.130596297957,223
2014-08-18,9,11.1879,3.7121875,46.0088691796009,0.0967741935483871,0.157942285782878,241.465445462115,77.4428571428571,0.487568614788505,158.834787133396,3.11798214025974,495.244029533887,230
2014-08-25,9,11.5961,90.8734375,0.388026607538803,0.0806451612903226,0.0526474285942926,158.201498751041,11.4,0.442363577655796,25.7706569343066,13.8773244518457,357.627767614579,237
2014-09-03,9,11.9711,134.6475,0.332594235033259,0.0161290322580645,0.0526474285942926,158.201498751041,11.6214285714286,0.674846625766871,17.2208441558442,13.6129132299605,234.425857240179,246
2014-09-08,9,12.1371,150.03875,0.665188470066519,0.032258064516129,0.0421179428754341,158.201498751041,14.2142857142857,0.390700678075557,36.3815230224321,11.1297536809777,404.91738977849,251
2014-09-15,9,12.3693,176.1740625,1.94013303769401,0.0483870967741935,0.0526474285942926,174.854288093256,13.5,0.607039070067808,22.2390957446809,12.9521694883893,288.044537353624,258
2014-09-22,9,12.6842,205.89625,1.77383592017738,0.032258064516129,0.0526474285942926,141.548709408826,14.2857142857143,0.345495640942848,41.3484646194926,9.90840965861782,409.697526204798,265
2014-09-29,9,12.9717,230.6615625,0.554323725055432,0.0483870967741935,0.0737064000320096,174.854288093256,13.5,0.558605101711334,24.1673410404624,12.9521694883893,313.019497239776,272
2014-10-06,9,NA,NA,0.443458980044346,0.0161290322580645,0.0315884571565756,124.895920066611,14.3571428571429,0.545689376816274,26.3101014370245,8.6992183130973,228.877316240411,279
2014-10-15,9,13.5347,281.7715625,1.10864745011086,0.0161290322580645,0.0315884571565756,174.854288093256,14.5,0.48433968356474,29.9376666666667,12.0589164202245,361.015820149875,288
2014-10-23,9,14.228,274.278125,0.221729490022173,0.0161290322580645,0.0631769143131511,183.180682764363,14.8571428571429,0.72005166289958,20.6334401024984,12.3294690322167,254.399360771853,296
2014-11-10,9,10.2676,311.071875,0.221729490022173,0.032258064516129,0.0526474285942926,283.097418817652,14.6428571428571,0.749112043913465,19.5469519704433,19.3334822607177,377.910649171667,314
2014-12-10,9,5.3158,332.285625,0.221729490022173,0.0161290322580645,0.0631769143131511,NA,13.2142857142857,0.303519535033904,43.5368541033435,NA,NA,344
2015-02-06,9,NA,NA,0.665188470066519,0.032258064516129,0.0631769143131511,NA,9.5,0.455279302550856,20.8663120567376,NA,NA,37
2015-03-16,9,4.169,217.5615625,4.71175166297118,0.161290322580645,0.0315884571565756,NA,14.1428571428571,0.481110752340975,29.3962607861937,NA,NA,75
2015-03-31,9,5.8218,250.3325,0.720620842572062,0.0806451612903226,0.0421179428754341,158.201498751041,8.42857142857143,0.458508233774621,18.3825955734406,18.7696693433438,345.035240585897,90
2015-04-07,9,6.424,244.159375,1.10864745011086,0.0483870967741935,0.0526474285942926,158.201498751041,8.14285714285714,0.410074265418147,19.8570303712036,19.428254232584,385.787434355885,97
2015-04-13,9,6.6993,229.8978125,2.21729490022173,0.0967741935483871,0.0421179428754341,141.548709408826,10.2857142857143,0.516628995802389,19.9092857142857,13.7616800814136,273.985220649459,103
2015-04-16,9,6.8283,217.781875,3.65853658536585,0.0967741935483871,0.0526474285942926,NA,12.3571428571429,0.429447852760736,28.7744897959184,NA,NA,106
2015-04-19,9,6.7975,193.6184375,4.76718403547672,0.145161290322581,0.0631769143131511,NA,14.9285714285714,0.523086858249919,28.5393738977072,NA,NA,109
2015-04-21,9,6.9025,191.430625,4.21286031042129,0.129032258064516,0.0631769143131511,149.875104079933,12.5,0.280917016467549,44.4971264367816,11.9900083263947,533.520916477648,111
2015-04-25,9,7.1885,192.806875,5.15521064301552,0.161290322580645,0.0421179428754341,NA,NA,2.00193735873426,NA,NA,NA,115
2015-04-28,9,7.1426,157.6196875,8.03769401330377,0.145161290322581,0.0526474285942926,141.548709408826,17.2857142857143,0.439134646432031,39.3631302521008,8.18876831290729,322.335553705246,118
2015-05-01,9,7.2225,158.8521875,4.21286031042129,0.145161290322581,0.0421179428754341,NA,11.6785714285714,0.455279302550856,25.651443768997,NA,NA,121
2015-05-05,9,7.5286,149.5571875,4.93348115299335,0.129032258064516,0.0526474285942926,174.854288093256,14.9285714285714,0.393929609299322,37.8965456674473,11.7127274320841,443.871910020338,125
2015-05-11,9,8.1728,202.9109375,NA,NA,NA,183.180682764363,16.25,0.574749757830158,28.2731741573034,11.2726574008839,318.713805910805,131
2015-05-18,9,8.5828,215.0184375,0.720620842572062,0.0806451612903226,0.0737064000320096,258.11823480433,12.7857142857143,0.487568614788505,26.2234153263955,20.1880183645845,529.398790191397,138
2015-05-25,9,8.9375,230.6609375,0.388026607538803,0.0645161290322581,0.0315884571565756,149.875104079933,13.2857142857143,0.668388763319341,19.8772256728778,11.2809218124681,224.233428664519,145
2015-06-01,9,9.1,255,0.221729490022173,0.0161290322580645,0.189530742939453,149.875104079933,13.5714285714286,0.597352276396513,22.719305019305,11.0434287216793,250.899025586786,152
2015-06-08,9,8.9974,24.4975,NA,NA,NA,191.50707743547,16.1428571428571,0.697449144333226,23.1455687830688,11.8632702836132,274.582138341506,159
2015-06-15,9,9.9339,169.9884375,0.332594235033259,0.0483870967741935,0.0526474285942926,183.180682764363,19.4642857142857,1.02680012915725,18.9562556154537,9.41111764660948,178.399551736237,166
2015-06-22,9,10.3299,158.6353125,0.554323725055432,0.032258064516129,0.0737064000320096,174.854288093256,22.1428571428571,1.13658379076526,19.4819399350649,7.89664526872767,153.841968813867,173
2015-06-29,9,11.5338,232.1559375,0.554323725055432,0.0483870967741935,0.0737064000320096,183.180682764363,15.7857142857143,0.619954794962867,25.4626860119048,11.6042061479687,295.474257563142,180
2015-07-06,9,12.2791,280.4759375,4.54545454545455,0.0645161290322581,0.0631769143131511,191.50707743547,15.2142857142857,0.445592508879561,34.1439440993789,12.5873196436459,429.780738273661,187
2015-07-13,9,12.8081,312.6484375,11.0310421286031,0.0806451612903226,0.0315884571565756,208.159866777685,11.6428571428571,0.287374878915079,40.5145264847512,17.8787615637276,724.349558888192,194
2015-07-20,9,13.128,325.058125,17.1286031042129,0.112903225806452,0.147412800064019,241.465445462115,32.4571428571429,0.532773651921214,60.9210735930736,7.43951636547009,453.223323997679,201
2015-07-27,9,13.4908,290.240625,16.1862527716186,0.145161290322581,0.0421179428754341,174.854288093256,36.2357142857143,0.49079754601227,73.8302678571429,4.82546823044664,356.265611990008,208
2015-08-03,9,13.5846,249.4640625,26.219512195122,0.161290322580645,0.0421179428754341,174.854288093256,41.1928571428571,0.468195027445915,87.9822610837438,4.24477203625035,373.464641534354,215
2015-08-10,9,NA,NA,35.6430155210643,0.241935483870968,0.0526474285942926,283.097418817652,54.1642857142857,0.461737164998386,117.30544955045,5.22664362844142,613.113780474313,222
2015-08-17,9,NA,NA,40.1884700665188,0.258064516129032,0.0526474285942926,191.50707743547,60.7857142857143,0.364869228285438,166.595891276865,3.15052771339199,524.864972405002,229
2015-08-24,9,14,NA,44.2350332594235,0.274193548387097,0.0421179428754341,166.527893422148,70.1571428571429,0.452050371327091,155.19762244898,2.3736413234678,368.383489948852,236
2015-08-31,9,14.0406,294.88375,50,0.32258064516129,0.0737064000320096,166.527893422148,69.5,0.50371327090733,137.975320512821,2.39608479744098,330.600567902816,243
2015-09-07,9,14.2204,304.86625,53.7694013303769,0.612903225806452,0.0105294857188585,208.159866777685,77.8285714285714,0.545689376816274,142.624311073542,2.67459447034471,381.462193734019,250
2015-09-14,9,14.3589,313.37875,54.6008869179601,0.403225806451613,0.0631769143131511,191.50707743547,78.5714285714286,0.439134646432031,178.923319327731,2.43736280372417,436.101043248274,257
2015-09-21,9,14.5241,312.7446875,58.2039911308204,0.419354838709677,0.147412800064019,199.833472106578,89.8071428571428,0.545689376816274,164.575574809806,2.22514006958728,366.203705984658,264
2015-09-28,9,14.6793,302.260625,NA,NA,NA,NA,72.8571428571428,0.416532127865676,174.913621262458,NA,NA,271
2015-10-05,9,16.2071,186.1553125,0.720620842572062,0.112903225806452,0.0631769143131511,NA,16.7142857142857,0.542460445592509,30.8119897959184,NA,NA,278
2015-10-19,9,14.2774,228.21,0.443458980044346,0.032258064516129,0.0526474285942926,NA,14.3571428571429,0.448821440103326,31.9885405960945,NA,NA,292
2015-11-09,9,NA,NA,0.16629711751663,NA,0.0421179428754341,NA,14.2142857142857,0.542460445592509,26.2033588435374,NA,NA,313
2015-12-07,9,7.4962,313.3884375,0.221729490022173,NA,0.0315884571565756,NA,11.2857142857143,0.429447852760736,26.2795918367347,NA,NA,341
2016-01-11,9,NA,NA,0.16629711751663,0.032258064516129,0.0631769143131511,149.875104079933,10.4285714285714,0.536002583144979,19.4561962134251,14.3715853227333,279.616383937081,11
2016-02-05,9,4,393.75,3.10421286031042,0.403225806451613,0.0737064000320096,124.895920066611,12,0.536002583144979,22.3879518072289,10.4079933388843,233.0136532809,36
2016-03-30,9,6.8,220,0.332594235033259,0.0483870967741935,0.0631769143131511,141.548709408826,NA,NA,NA,NA,NA,90
2016-04-05,9,NA,NA,NA,NA,NA,124.895920066611,NA,NA,NA,NA,NA,96
2016-04-11,9,5.82,225,0.609756097560976,0.032258064516129,0.0631769143131511,133.222314737719,NA,NA,NA,NA,NA,102
2016-04-18,9,7.7,156.25,1.44124168514412,0.0483870967741935,0.0631769143131511,124.895920066611,11.5714285714286,0.716822731675815,16.1426640926641,10.7934745736578,174.235434435268,109
2016-04-18,9,7.5,116.5625,1.44124168514412,0.0483870967741935,0.0631769143131511,124.895920066611,11.5714285714286,0.716822731675815,16.1426640926641,10.7934745736578,174.235434435268,109
2016-04-25,9,8.7,286.5625,1.55210643015521,0.0806451612903226,0.0526474285942926,141.548709408826,12.5,0.742654181465935,16.8315217391304,11.3238967527061,190.598414364841,116
2016-05-02,9,9.2,338.4375,2.16186252771619,0.112903225806452,0.0526474285942926,124.895920066611,11.5,0.452050371327091,25.4396428571429,10.860514788401,276.287617461639,123
2016-05-09,9,9.6,354.6875,1.77383592017738,0.17741935483871,0.0631769143131511,141.548709408826,11.8571428571429,0.487568614788505,24.3189214758751,11.9378429621901,290.31546558883,130
2016-05-16,9,10.1013,402.2590625,0.221729490022173,0.145161290322581,0.0737064000320096,108.243130724396,10.6714285714286,0.390700678075557,27.3135655253837,10.1432652619916,277.048740374757,137
2016-05-23,9,10.3244,421.8896875,0.332594235033259,0.0483870967741935,0.105294857188585,124.895920066611,12,0.636099451081692,18.8649746192893,10.4079933388843,196.346530175784,144
2016-05-30,9,10.6061,453.27875,0.665188470066519,0.0645161290322581,0.105294857188585,116.569525395504,10.1714285714286,0.636099451081692,15.9903118201595,11.4604870473108,183.256761497399,151
2016-05-30,9,10.6061,453.27875,0.665188470066519,0.0645161290322581,0.105294857188585,116.569525395504,10.1714285714286,0.636099451081692,15.9903118201595,11.4604870473108,183.256761497399,151
2016-05-30,9,10.6061,453.27875,0.665188470066519,0.0645161290322581,0.105294857188585,116.569525395504,10.1714285714286,0.636099451081692,15.9903118201595,11.4604870473108,183.256761497399,151
2016-05-30,9,10.6061,453.27875,0.665188470066519,0.0645161290322581,0.105294857188585,116.569525395504,10.1714285714286,0.636099451081692,15.9903118201595,11.4604870473108,183.256761497399,151
2016-05-30,9,10.6061,453.27875,0.665188470066519,0.0645161290322581,0.105294857188585,116.569525395504,10.1714285714286,0.636099451081692,15.9903118201595,11.4604870473108,183.256761497399,151
2016-05-30,9,10.6061,453.27875,0.776053215077605,0.112903225806452,0.0737064000320096,141.548709408826,13.6428571428571,0.655473038424282,20.8137579169599,10.3752980718511,215.94894238381,151
2016-05-30,9,10.6061,453.27875,0.776053215077605,0.112903225806452,0.0737064000320096,141.548709408826,13.6428571428571,0.655473038424282,20.8137579169599,10.3752980718511,215.94894238381,151
2016-05-30,9,10.6061,453.27875,0.776053215077605,0.112903225806452,0.0737064000320096,141.548709408826,13.6428571428571,0.655473038424282,20.8137579169599,10.3752980718511,215.94894238381,151
2016-05-30,9,10.6061,453.27875,0.776053215077605,0.112903225806452,0.0737064000320096,141.548709408826,13.6428571428571,0.655473038424282,20.8137579169599,10.3752980718511,215.94894238381,151
2016-05-30,9,10.6061,453.27875,0.776053215077605,0.112903225806452,0.0737064000320096,141.548709408826,13.6428571428571,0.655473038424282,20.8137579169599,10.3752980718511,215.94894238381,151
2016-05-31,9,10.6914,455.783125,0.554323725055432,0.0967741935483871,0.0631769143131511,133.222314737719,14.0285714285714,0.939618986115596,14.9300638193422,9.49649901389033,141.783336337703,152
2016-06-02,9,10.8181,471.4759375,0.665188470066519,0.112903225806452,0.021058971437717,133.222314737719,11.2428571428571,0.613496932515337,18.3258571428571,11.8495070287679,217.152373022481,154
2016-06-06,9,11.1332,473.0125,0.443458980044346,0.112903225806452,0.0421179428754341,124.895920066611,10.9571428571429,0.616725863739102,17.7666342557966,11.3985846214639,202.514484003296,158
2016-06-13,9,11.5128,448.925625,0.277161862527716,0.129032258064516,0.0421179428754341,133.222314737719,11.8571428571429,0.555376170487569,21.3497508305648,11.2356169055907,239.877621362043,165
2016-06-20,9,11.8215,429.15375,1.16407982261641,0.145161290322581,0.0631769143131511,116.569525395504,13.6714285714286,0.603810138844043,22.6419327731092,8.52650655975471,193.056588315441,172
2016-06-27,9,12.0989,389.5721875,2.21729490022173,0.258064516129032,0.0526474285942926,141.548709408826,14.8857142857143,0.665159832095576,22.3791539528433,9.50903038255069,212.804054873366,179
2016-06-27,9,12.0989,389.5721875,2.21729490022173,0.258064516129032,0.0526474285942926,141.548709408826,14.8857142857143,0.665159832095576,22.3791539528433,9.50903038255069,212.804054873366,179
2016-06-27,9,12.0989,389.5721875,2.21729490022173,0.258064516129032,0.0526474285942926,141.548709408826,14.8857142857143,0.665159832095576,22.3791539528433,9.50903038255069,212.804054873366,179
2016-06-28,9,12.1129,389.3440625,1.71840354767184,0.17741935483871,0.0842358857508682,124.895920066611,14.7857142857143,0.47142395866968,31.3639432485323,8.4470670576452,264.933331812531,180
2016-06-30,9,12.2779,393.921875,2.21729490022173,0.241935483870968,0.0842358857508682,116.569525395504,16.2857142857143,0.665159832095576,24.4839112343967,7.15777787516251,175.250398131007,182
2016-07-05,9,12.5959,377.8146875,1.99556541019956,0.290322580645161,0.0842358857508682,124.895920066611,14.7857142857143,0.587665482725218,25.1600863422292,8.4470670576452,212.528936508953,187
2016-07-11,9,12.8899,346.1259375,1.82926829268293,0.354838709677419,0.105294857188585,149.875104079933,15.0285714285714,0.703907006780756,21.3502228047182,9.97267802813245,212.918897860346,193
2016-07-18,9,13.8249,214.0134375,0.498891352549889,0.258064516129032,0.0842358857508682,149.875104079933,13.8857142857143,0.661930900871811,20.9775888501742,10.7934745736578,226.421071871002,200
2016-07-25,9,13.5724,270.1178125,0.388026607538803,0.0645161290322581,0.0947653714697267,141.548709408826,15.1,0.833064255731353,18.1258527131783,9.37408671581629,169.913315131447,207
2016-07-27,9,13.8,261.875,0.110864745011086,0.0483870967741935,0.0842358857508682,149.875104079933,17.8142857142857,0.839522118178883,21.2195549450549,8.41319750248223,178.524306667521,209
2016-08-01,9,14.258,351.024375,1.10864745011086,0.0967741935483871,0.0947653714697267,141.548709408826,14.1714285714286,0.749112043913465,18.9176354679803,9.9883161881228,188.955324585834,214
2016-08-08,9,14.8091,423.3,1.88470066518847,0.0967741935483871,0.0737064000320096,166.527893422148,16.6714285714286,0.862124636745237,19.3376083467095,9.98881965685551,193.159882370185,221
2016-08-15,9,15.2258,474.5928125,8.64745011086475,0.306451612903226,0.0947653714697267,141.548709408826,21.2428571428571,0.626412657410397,33.9119219440353,6.66335552025408,225.967192288213,228
2016-08-26,9,15.7215,512.8953125,NA,NA,NA,541.215653621982,30.5285714285714,0.703907006780756,43.3701769331586,17.7281683451281,768.873797829026,239
2016-09-02,9,15.9746,476.34875,11.1973392461197,0.564516129032258,0.0631769143131511,116.569525395504,NA,NA,NA,NA,NA,246
2016-09-09,9,16.135,464.915,16.019955654102,0.967741935483871,0.0526474285942926,233.139050791007,33.9571428571429,0.545689376816274,62.2279712595097,6.86568513057237,427.237656982101,253
2016-09-20,9,16.3,333.4375,8.03769401330377,1.08064516129032,0.147412800064019,216.486261448793,24.7428571428571,0.674846625766871,36.6644155844156,8.74944474677569,320.793278328665,264
2016-09-30,9,16.6292,237.0825,15.1330376940133,1.17741935483871,0.0631769143131511,116.569525395504,35.0285714285714,0.674846625766871,51.905974025974,3.32784126333004,172.734842176974,274
2016-10-05,9,17.0862,156.6178125,7.76053215077605,0.516129032258065,0.0526474285942926,174.854288093256,26.8142857142857,0.897642880206652,29.8718859198356,6.52093775520932,194.792708713961,279
2016-10-07,9,18.6538,112.1909375,4.37915742793792,0.209677419354839,0.0526474285942926,249.791840133222,19.8857142857143,0.958992573458185,20.7360461760462,12.5613712710672,260.47317471131,281
2016-10-14,9,16.1343,243.075,0.886917960088692,0.0806451612903226,0.0315884571565756,241.465445462115,16.7428571428571,0.791088149822409,21.1643381924198,14.4219975958601,305.232034529049,288
2016-11-04,9,14.4229,156.71,0.498891352549889,0.0483870967741935,0.0631769143131511,216.486261448793,17,0.820148530836293,20.7279527559055,12.734485967576,263.959823506658,309
2016-12-02,9,8.0059,298.769375,0.221729490022173,0.0483870967741935,0.0526474285942926,191.50707743547,11.6,0.552147239263804,21.0088888888889,16.5092308134026,346.840595799796,337
2017-02-06,9,4.1,391.5625,0.221729490022173,0.0483870967741935,0.0737064000320096,141.548709408826,9.21428571428571,0.681304488214401,13.5244752877454,15.3618754397175,207.761304757883,37
2017-02-27,9,6.5,316.25,0.277161862527716,0.0645161290322581,0.0421179428754341,183.180682764363,9.07142857142857,0.590894413948983,15.3520296643247,20.1931461315046,310.005778426903,58
2017-03-13,9,7.5,306.25,0.277161862527716,0.0483870967741935,0.0421179428754341,183.180682764363,9.64285714285714,0.548918308040039,17.5670168067227,18.9965152496376,333.712102659548,72
